"Prof. Celine Stensrud","Torpgata 50, Fagerbø, PA 1187","2620"
"Julie Krogh Sr.","Synnes Vei 3, Utby, WY 2976","7707"
"Amalie Karoline Berg","Oppgang A Nguyenveien 1, Sandvik, IL 0797","3919"
"Jonathan Sindre Hansen","Leil. 074 Bruplassen 15, Stavfjord, NC 0860","4507"
"Marius Sander Thoresen","Gundersens Gate 5, Lilleeid, MA 1157","0352"
"Helene Jacobsen","Granroa 1, Nærby, RI 0251","6893"
"Andreas Erik Pettersen","Oppgang B Helenesvei 50, Malstad, GA 6769","3133"
"Even Aalerud IV","Søndre Høyholtet 45, Stavborg, AL 6258","5447"
"Prof. Maren Andersen","Nedre Solengen 6, Lilleøy, UT 9591","9415"
"Andrea Borge V","Nilsens Vei 2, Vestby, MN 0134","2373"
"Anders Ruud II","Oppgang B Veggegata 0, Vestvik, IA 7136","5094"
"Sondre Aas","Oppgang A Tingholtet 73, Vestdal, CO 1475","9135"
"Sindre Moe Jr.","Oppgang B Sandersvei 66, Lillevåg, FL 8389","0616"
"Joakim Johansen V","Leil. 651 Vestre Furutjernet 4, Fetstrøm, NC 7461","0678"
"Thomas Strand","Leil. 637 Gamle Malmfaret 0, Vestodden, AZ 3478","3716"
"Magnus Eide Haugen","Leil. 698 Lundesvei 5, Gjessand, UT 0114","0951"
"Kaja Karoline Løken","Leil. 033 Kuholtet 6, Malsjøen, MA 7946","9420"
"Hanna Silje Bakke","Synneveien 1, Malborg, TX 6563","2821"
"Frida Eline Ruud","Markuss Vei 9, Malfoss, MS 8620","3425"
"Lucas Sæther","Oppgang B Vestre Torgfaret 8, Lillestrøm, CO 4654","0286"
"Hanna Borge V","Oppgang A Gamle Solskrenten 25, Tandfjell, NM 5565","1341"
"Dr. Tobias Kleven","Leil. 389 Bjørnstads Gate 8, Innvåg, PA 3298","3736"
"Sara Celine Bakke","Klokkerspranget 9, Stavmark, NH 5324","7282"
"Oliver Filip Berg","Damhagen 0, Nærhamn, MT 8765","6150"
"Prof. Johannes Andresen","Oppgang A Henriksensgate 18, Stavfoss, MO 0959","9149"
"Mikkel Sander Jørgensen","Oppgang B Østre Bjørkestykket 4, Fagerby, KS 3146","7282"
"Nora Selma Evensen","Thomasgata 6, Gjesborg, HI 1897","8753"
"Elias Håkon Fredriksen","Nedre Klokkerholtet 3, Smehamn, DE 0954","0681"
"Markus Daniel Vegge","Gamle Prestespranget 8, Lohavn, AK 5794","5542"
"Mikkel Bjerke","Øvre Geiteryggvika 00, Gjesvik, NH 1976","1333"
"Martin Jørgen Rasmussen","Oppgang B Heddagata 58, Nærfjell, RI 3867","5006"
"Mia Maren Smedsrud","Oppgang A Korstjernet 04, Fagermark, ME 8947","4687"
"Kristine Ida Haukelidsæter","Nedre Elvefaret 6, Nærnes, OK 0171","6390"
"Magnus Sebastian Strand","Leil. 114 Hestemyråsen 16, Maleid, MT 2286","8231"
"Sofie Carlsen Danielsen","Leil. 919 Williamveien 2, Lillevær, VA 5447","5760"
"Mathias Østby Jr.","Gamle Konvallvollen 96, Fetmark, KS 1213","3928"
"Magnus Vedvik","Smogeligata 22, Utby, IA 6175","8027"
"Prof. Sandra Jørgensen","Bergalléen 3, Storsand, HI 0725","0301"
"Elise Madeleine Kvarme","Fredriksensvei 12, Loøy, MI 7484","3229"
"Linnea Evensen I","Sjøvika 50, Fetborg, CO 5935","5459"
"Sunniva Carlsen","Vildes Vei 74, Nordstrøm, NV 2824","8922"
"Mathilde Linnea Østby","Oppgang A Granittskogen 0, Gjessand, MO 2899","6396"
"Henrik Halvorsen","Leil. 391 Moes Vei 2, Nærstrand, PA 9437","1285"
"Even Henriksen Kristensen","Oppgang A Aass Gate 2, Fagerhavn, MT 5957","6147"
"Frida Oda Bjerke","Oppgang B Theas Vei 7, Lilleby, OR 0133","1400"
"Isak Fjeld","Mariusveien 5, Gjesborg, KS 0000","0652"
"Prof. Martine Berge","Klokkerhøgda 3, Utvær, CO 7271","9690"
"Silje Larsen","Oppgang B Øvre Bjørkevollen 4, Fetodden, OR 0631","8288"
"Marius Andreas Andreassen","Oppgang A Hermanveien 88, Gjeshavn, SC 9535","4473"
"Magnus Borge Krogh","Ingrids Gate 06, Sandøy, TX 7371","1348"
"Mathias Martin Aas","Kirkeløkka 4, Innvåg, TX 5233","8198"
"Oda Maren Jensen","Leil. 269 Synneveien 2, Fetby, VA 5959","7735"
"Maren Bakke III","Oppgang B Aasensvei 2, Smesjøen, WV 8674","9294"
"Dr. Sondre Krogh","Oliverveien 18, Maløy, NE 0690","3002"
"Lars Nordskaug","Oppgang A Sanders Vei 46, Smeodden, LA 6893","6034"
"Alexander Pettersen","Oppgang B Jacobsens Vei 1, Nordstrøm, NH 2199","7605"
"Prof. Leah Ødegård","Leil. 804 Øvre Rogneplassen 64, Maløy, VA 3841","5260"
"Emma Berge Aas","Strandgata 36, Storvåg, MT 0956","4952"
"Thea Smogeli IV","Oppgang B Korsholtet 24, Fetgrunn, AR 0381","1278"
"Tobias Sondre Smedsrud","Danielveien 76, Lilleborg, NV 9730","3474"
"Silje Oda Stensrud","Oppgang B Rasmussenveien 06, Stavøy, AL 0994","7067"
"Theodor Ole Lie","Østre Prestestykket 5, Malfoss, AK 5621","5306"
"Jørgen Henriksen Pettersen","Oppgang A Ingrids Vei 53, Nordgrunn, SD 0571","5428"
"Mats Amundsen I","Vestre Kirkebakken 5, Storfoss, CT 5156","0785"
"Linnea Kristiansen I","Fiolkollen 09, Utodden, KS 0297","8802"
"Leah Leah Solli","Oppgang B Stensrudgata 6, Gjesborg, VA 9204","1532"
"Madeleine Bakke IV","Oppgang B Camillagata 7, Lovåg, LA 6860","9496"
"Emilie Skuterud Eide","Oppgang A Gamle Fiollyngen 3, Vestborg, WY 0375","4154"
"Jenny Arnesen V","Oppgang B Torgtunet 82, Maleid, CA 7481","6283"
"Prof. Mia Pettersen","Simensgate 0, Utsund, MN 4847","1543"
"Jenny Løken","Malinsgate 1, Sandhelle, HI 9486","6884"
"Sander Østby","Benjamins Vei 17, Smesand, PA 0347","9308"
"Linnea Amalie Martinsen","Julieveien 47, Loberg, AK 0535","2226"
"Leah Nilsen","Østre Prestestykket 2, Vestsund, TN 6461","7291"
"Mathilde Huseby Carlsen","Høytjernet 80, Lilleås, CA 6923","4134"
"Thomas Theodor Haukelidsæter","Leil. 168 Klevens Vei 4, Malvik, NE 0353","5154"
"Dr. Mina Carlsen","Aalerudveien 82, Gjesbø, WI 9532","2419"
"Emma Berntsen","Solvollen 46, Fetfjell, CA 8830","8099"
"Oliver Erik Karlsen","Østre Klokkerflata 32, Høysand, GA 1026","7871"
"Leah Vilde Fossum","Nedre Bruskogen 9, Gjesbø, VT 0833","3605"
"Hedda Røed Jr.","Leil. 888 Tirilsgate 87, Stavfjord, CT 0503","3544"
"Martin Lucas Kleven","Holmsgate 93, Fetvåg, RI 0740","5470"
"Dr. Eline Larsen","Gloslisvei 2, Storhavn, GA 5325","2220"
"Henrik Olsen Jr.","Øvre Geiterygghaugen 19, Gjessand, WV 0836","8428"
"Dr. Elise Johansen","Bekkeengen 6, Innodden, MN 5082","9445"
"Nikolai Noah Olsen","Oppgang B Elinesvei 45, Storvær, VA 4140","5015"
"Mikkel Hopland Krogh","Oppgang B Danielsensvei 8, Innhelle, RI 4727","5833"
"Dr. William Skoglund","Kutoppen 03, Lillebø, MD 0710","4974"
"Julie Jacobsen Løken","Heggegrenda 80, Lostrøm, NM 0183","2668"
"Emil Nordskaug","Oppgang B Bruekra 2, Gjesbø, WY 1420","5354"
"Prof. Tuva Johnsen","Vassfaret 30, Loodden, CO 4177","1616"
"Amalie Borge Røed","Vasstjernet 9, Lillesjøen, WV 3888","0752"
"Dr. Håkon Johansen","Vestre Elvehagen 27, Lillestrøm, WV 4774","0440"
"Theodor Nordby V","Lucassvei 5, Høystad, IL 0525","3342"
"Håkon Ole Skuterud","Granittfaret 6, Lones, MT 0661","8385"
"Helene Madeleine Sæther","Oppgang A Minas Vei 0, Sandstrøm, OH 2067","4639"
"Andreas Isak Henriksen","Oppgang A Jonathansgate 8, Maløy, WV 1608","8214"
"Kristine Ruud Halvorsen","Theaveien 15, Smesand, GA 2943","6446"
"Lars Vedvik","Malmstranda 0, Smesund, PA 5404","1925"
"Helene Silje Johannessen","Nedre Dammarka 3, Nærøy, MO 0639","3176"
"Sofie Frida Thoresen","Brubakken 93, Nordhavn, VT 1209","7484"
"Even Thomas Aasen","Oppgang A Østbyveien 4, Nordvik, IA 8485","5724"
"Lars Ole Pedersen","Oppgang A Bekkegropa 8, Vestvær, RI 5644","0659"
"Aksel Pedersen I","Leil. 562 Heggestranda 40, Storfjell, WA 8653","1910"
"Alexander Johnsen Smedsrud","Eliseveien 47, Sandfoss, NE 0759","7898"
"Aksel Kristensen","Joakimsgate 62, Gjessjøen, OR 9252","9043"
"Marte Silje Nordby","Blåveismyra 35, Utdal, NH 6512","2264"
"Prof. Emma Solli","Leil. 087 Finstadveien 5, Høyås, VT 0228","7856"
"Mathilde Andrea Henriksen","Leil. 609 Malmjordet 4, Smedal, SD 2972","3520"
"Ida Sørlie Jensen","Oppgang A Søndre Torgstranda 2, Nærfjord, MS 7634","7260"
"Maren Arnesen Ryan","Leil. 052 Strandgata 7, Innvåg, WA 3432","7770"
"Prof. Thomas Bakke","Sæthergata 7, Storborg, MA 2643","5451"
"Kristine Berg","Oppgang B Synnegata 07, Fagerfjord, NC 0438","7213"
"Daniel Kristiansen Ødegård","Oppgang B Mikkelgata 13, Smedal, TN 0706","3253"
"Dr. Aksel Evensen","Oppgang B Myhrerveien 5, Nordvær, MT 6063","3480"
"Malin Sofie Krogh","Olstadveien 2, Tandø, ID 1703","5341"
"Filip Anders Skoglund","Nedre Granittrøa 03, Innsjøen, ND 1320","0309"
"Vilde Torgersen","Konvallmoen 67, Tandstrand, ND 4573","2331"
"Aurora Olsen II","Granalléen 37, Vestmark, NC 0278","3720"
"Camilla Østli III","Tirilsvei 48, Utvåg, TX 1226","5416"
"Leah Oda Henriksen","Oppgang A Klokkereggen 58, Innhelle, WI 5267","4501"
"Mathilde Olstad","Oppgang B Erikgata 06, Tandbø, AL 4542","9306"
"Anna Sandra Moe","Oppgang B Vestre Vasslunden 6, Loø, AL 0528","8419"
"Noah Rasmussen Rasmussen","Oppgang A Larsensvei 2, Malø, CO 2998","2017"
"Prof. Natalie Solberg","Leil. 905 Leahs Gate 58, Utbø, ID 5336","8982"
"Prof. Helene Halvorsen","Røedveien 2, Smegrunn, WI 6243","4513"
"Anna Solli I","Leil. 140 Kristinesvei 73, Lovåg, OK 2892","3904"
"Thomas Isak Hopland","Søndre Granittstien 9, Stavø, AL 8342","6803"
"Prof. Herman Christiansen","Oppgang B Jonathans Vei 5, Nærø, ME 0990","2050"
"Victoria Moe","Leil. 029 Martinveien 5, Stavø, AL 0424","3214"
"Celine Emilie Wold","Oppgang B Borgegata 8, Nærgrunn, MI 0716","7433"
"Oskar Eide Mathisen","Woldsvei 5, Sandnes, CO 4618","6807"
"Sunniva Solberg Henriksen","Oppgang B Haugens Vei 49, Malhelle, RI 1930","5746"
"Maja Bakken Sr.","Oppgang A Søndre Lillegjerdet 09, Utfjell, ME 4957","2422"
"Jenny Madeleine Gundersen","Øvre Vasstunet 0, Storby, ND 5828","5725"
"Isak Smogeli","Oppgang B Torps Gate 2, Sandøy, WA 5483","0037"
"Synne Camilla Gran","Leil. 876 Arnesenveien 56, Fagereid, TX 0080","2950"
"Marius Joakim Pettersen","Oppgang B Sebastians Vei 09, Nærgrunn, NH 8419","5417"
"Jørgen Svendsen","Ødegårdsvei 34, Nordhamn, RI 0663","8411"
"Erik Halvorsen Pettersen","Leil. 979 Solheimsvei 71, Nærgrunn, NH 7930","1358"
"Marte Vilde Bjørnstad","Kroghs Gate 5, Stormark, VT 0502","2205"
"Hanna Sara Finstad","Vestre Lilletjernet 92, Fagerstrøm, MT 9738","4590"
"Mathilde Natalie Lie","Oppgang B Bjerkesgate 8, Lostrand, TN 1477","4915"
"Jonas Kristensen Fredriksen","Nguyensgate 0, Utby, NY 7756","3044"
"Adrian Lucas Berg","Vestre Sjøbråten 3, Smestrand, WY 0721","6688"
"Camilla Løken Berg","Østre Eikegjerdet 8, Fagerås, CA 6984","4868"
"Aurora Berntsen I","Oppgang A Sanders Vei 04, Utby, NV 0573","9173"
"Thomas Ole Nguyen","Oppgang A Jakobs Vei 1, Fethavn, WY 7003","4046"
"Henrik Anders Bjerke","Oppgang A Martinsensvei 1, Malfjell, CT 6139","4047"
"Anna Sunniva Berntsen","Leil. 541 Oliversgate 7, Loø, OR 0979","4698"
"Håkon Elias Glosli","Leil. 155 Bjørkejordet 71, Tandfoss, FL 2826","8250"
"Sofie Huseby","Oppgang A Søndre Torgvika 6, Losund, NY 9415","7448"
"Mikkel Tangen","Leil. 111 Gamle Furuhaugen 4, Malby, SC 6506","5809"
"Kristian Jakobsen Danielsen","Leil. 081 Søndre Litjåsen 01, Lilleberg, SC 5184","9304"
"Sofie Mina Haugen","Olivers Gate 28, Nordsand, NY 8021","6903"
"Maren Kristine Hopland","Mariuss Gate 16, Innfjord, MT 2330","4706"
"Anna Linnea Evensen","Nygårdveien 1, Innmark, FL 5301","8136"
"Vilde Solli V","Andreassensvei 8, Stavås, FL 0811","6025"
"Mikkel Henrik Berge","Johannessens Vei 2, Loborg, MS 2053","3133"
"Sander Daniel Evensen","Jensenveien 43, Sandhelle, CT 9911","6149"
"Frida Jenny Johannessen","Leil. 094 Fiolvika 7, Smestrand, SC 6746","7482"
"Sindre Martinsen Nordby","Oppgang B Sarasvei 9, Lilleberg, MI 8388","9162"
"Tuva Strand Eide","Tinglunden 72, Gjesnes, TN 8279","5784"
"Emilie Emilie Jørgensen","Smedsruds Gate 43, Sandsand, NH 0654","0356"
"Kristine Edvardsen","Østre Prestehagen 4, Nordøy, WI 8566","1163"
"Prof. Sondre Nordskaug","Evensengata 9, Fagerdal, MN 6697","9448"
"Vilde Mina Eide","Nguyensvei 7, Storhavn, WV 6266","5013"
"Celine Sara Bakken","Andersens Vei 75, Tandhelle, WV 3709","4909"
"Marie Ruud Larsen","Gamle Bekkegata 46, Gjesby, OR 8982","1413"
"Amalie Berge Sr.","Søndre Geiteryggkollen 5, Vestsund, ME 9230","5035"
"Dr. Mari Dahl","Oppgang B Idaveien 11, Stavsjøen, VT 0701","2341"
"Kristian Berg Carlsen","Oppgang B Vestre Sjøstykket 1, Stormark, IL 0634","5512"
"Hanna Olstad III","Leil. 599 Henriksengata 83, Tandmark, VT 8558","1101"
"Ingrid Hagen Bakken","Østre Solhavna 91, Smeby, MI 0058","1294"
"Synne Karlsen Jensen","Nedre Bekkeskogen 9, Losand, TX 0945","2821"
"Hedda Maja Andreassen","Oppgang A Camillas Gate 6, Fetsand, KS 5285","1618"
"Jakob Jørgensen","Gamle Korshagen 06, Malhavn, NE 5200","2315"
"Dr. Thea Jørgensen","Oppgang A Larsensvei 17, Tandvåg, MA 6176","9197"
"Maria Victoria Berge","Oppgang A Vedviks Gate 61, Stavmark, NY 7649","0773"
"William Mathias Smedsrud","Linneaveien 18, Storø, WV 0413","6272"
"Prof. Filip Berge","Solekra 50, Smevåg, MI 0374","5886"
"Maren Gran I","Moengata 7, Lilleby, IN 5483","4754"
"Fredrik Johansen Gran","Leil. 353 Vestre Damlunden 04, Sandgrunn, WY 1579","1063"
"Jørgen Moe IV","Leil. 797 Korslyngen 58, Inneid, MA 7839","2642"
"Dr. Linnea Kristensen","Oppgang B Isaksgate 1, Fetfjord, AZ 0361","3721"
"Filip Kristensen Sr.","Oppgang A Tobiassvei 5, Nærmark, IN 7697","3737"
"Even Solberg III","Oppgang B Jakobgata 08, Fetberg, KS 2836","6802"
"Jonas Alexander Andreassen","Leil. 200 Fossumveien 33, Utbø, CO 8849","2486"
"Oliver Jørgen Thoresen","Oppgang A Ingrids Gate 25, Smevik, WY 1838","4827"
"Silje Gran","Gamle Bjørkeplassen 38, Smedal, HI 3407","6386"
"Madeleine Huseby","Sindregata 28, Lilleodden, NY 3548","0953"
"Oliver Joakim Andreassen","Leil. 895 Fossevika 8, Tandstrøm, ND 1163","7318"
"Aurora Anna Ruud","Leil. 498 Furuplassen 07, Nordmark, NJ 2385","0115"
"Thea Smogeli III","Nedre Tingstranda 8, Innsund, MN 9681","5018"
"Hedda Berntsen III","Gamle Høyjordet 9, Sandmark, MT 0212","2959"
"Thomas Tangen","Leil. 280 Østre Bjørkeberget 5, Utdal, RI 0341","8049"
"Prof. Mia Johansen","Leil. 713 Rognemyra 12, Sandfoss, KS 5885","5337"
"Prof. Martin Thoresen","Borgegata 4, Gjesstad, KY 8349","0282"
"Anna Bakke III","Oppgang B Nedre Høyberget 8, Lillesjøen, AZ 0501","8764"
"Thea Julie Solberg","Bergstubben 1, Utsund, WV 1590","3844"
"Tuva Skoglund Huseby","Marensgate 08, Tandvik, CO 0034","3033"
"Elise Halvorsen Fjeld","Oppgang A Solsvingen 6, Malodden, AK 0575","4870"
"Erik Oliver Strand","Leil. 279 Lucass Gate 47, Høyhelle, TX 3063","6062"
"Magnus Fossum Eide","Oppgang B Williams Gate 90, Innborg, MN 0272","2022"
"Dr. Magnus Solheim","Sørensensgate 83, Stavsjøen, OK 1177","6138"
"Camilla Kleven Jr.","Tuvasvei 4, Loberg, MA 7137","0890"
"Marte Natalie Torp","Fredriksensvei 8, Innfjord, NM 8961","7631"
"Eline Sørensen Wold","Johansensvei 36, Lilleberg, CO 5297","3205"
"Dr. Filip Arnesen","Oppgang A Hestemyrstranda 8, Sandfjell, MA 0305","2315"
"Prof. Tuva Kristiansen","Leil. 212 Heddasvei 0, Utfoss, PA 0201","7053"
"Prof. Maja Carlsen","Oppgang A Andersensgate 90, Nordsand, NH 5552","7497"
"Jakob Sebastian Christiansen","Oppgang B Akselveien 9, Gjesstrøm, CT 0704","6538"
"Ole Oliver Johansen","Oppgang B Øvre Furujordet 1, Utberg, NH 1632","6404"
"Tiril Løken III","Bakkesgate 11, Malberg, IL 4050","6789"
"Mathias Bakke Sr.","Skoglunds Vei 94, Nordfjord, MS 5844","5203"
"Natalie Smogeli Smedsrud","Sjømyra 3, Malhamn, MN 0578","5952"
"Sindre Myhrer Sr.","Vestre Malmekra 6, Fagernes, CO 8562","7717"
"Even Fredrik Pedersen","Torgersens Gate 1, Fagereid, MN 0979","6813"
"Emil Sebastian Sæther","Torpsvei 4, Lilledal, RI 7127","8982"
"Sebastian Olstad Kvarme","Oppgang B Blåveissvingen 7, Malvær, OK 3014","4260"
"Thomas Skoglund","Mathisenveien 5, Tandvåg, AL 0572","7492"
"Jonathan Simen Bjørnstad","Oppgang A Martinsenveien 53, Utsund, NM 7323","9142"
"Celine Pettersen Fredriksen","Solduggroa 3, Nordø, IN 0568","8028"
"Lucas Herman Pettersen","Oppgang A Hestemyrjordet 64, Smehavn, TX 9816","6408"
"Mina Johannessen Aasen","Oppgang B Søndre Konvallhagen 51, Loby, TX 6465","1399"
"Kaja Gundersen","Oppgang B Sofiesvei 1, Loberg, AK 6569","3107"
"Dr. Oda Andersen","Vestre Litjstranda 14, Smemark, CO 8781","3351"
"Jørgen Marius Kristensen","Kristoffersgate 66, Sandstrøm, OR 1290","2017"
"Mats Kleven","Gamle Bjørkeskrenten 45, Tandberg, ME 6038","5319"
"Anna Sofie Johnsen","Heggeløkka 0, Vestvik, IL 0601","0465"
"Prof. Frida Wold","Solheims Vei 99, Smeberg, OR 0057","8488"
"Thomas Kleven","Oppgang A Lucassgate 11, Nærfoss, CT 5995","5505"
"Mia Silje Berge","Sebastiangata 0, Høysjøen, GA 2462","4156"
"Helene Thoresen Glosli","Oppgang B Østre Elveskogen 08, Innbø, WY 2636","5428"
"Hedda Amundsen Andreassen","Benjamingata 56, Tandøy, MN 4356","7871"
"Prof. Julie Vedvik","Heggebråten 5, Vestbø, CO 0829","3403"
"Oliver Halvorsen IV","Oppgang B Furueggen 39, Høymark, MS 7434","8618"
"Synne Torgersen","Nedre Klokkerberget 3, Malstrøm, RI 6587","0877"
"Thomas Strand Nielsen","Emilies Vei 40, Stavsund, ME 0997","3677"
"Eline Østli III","Brumyra 54, Nærvåg, CA 3938","3621"
"Dr. Kristian Gran","Oppgang B Høyberget 39, Staveid, HI 2540","3087"
"Jenny Berg","Sandragata 99, Høymark, MI 0294","6721"
"Sofie Solheim II","Leil. 251 Korsfaret 2, Veststrand, TX 9066","9590"
"Simen Svendsen Lie","Oppgang B Blåveisstien 3, Smehamn, SC 4883","7129"
"Martin Eirik Bjerke","Oppgang B Mathildesgate 3, Tandsund, UT 5288","9185"
"Andreas Kasper Torp","Oppgang A Solheimgata 73, Vestvåg, OK 3514","2320"
"Mats Glosli Aasen","Olivergata 34, Fagerberg, MA 8318","6528"
"Lars Herman Aasen","Østre Damplassen 75, Utsjøen, NY 2115","1446"
"Prof. Thea Andreassen","Oppgang B Fredriksvei 5, Malberg, NC 0466","0378"
"Victoria Jenny Aas","Kirkegropa 6, Nærmark, KY 8614","8961"
"Victoria Celine Aas","Leil. 759 Pedersenveien 61, Nordfoss, MT 0430","4368"
"Frida Victoria Aalerud","Øvre Bjørkegrenda 78, Losand, NH 4378","1373"
"Elise Nordby V","Oppgang B Nedre Granhavna 28, Høyhelle, AR 2243","4724"
"Anders Jørgen Nordskaug","Oppgang A Haugengata 1, Stavås, DE 0194","0988"
"Alexander Johannessen IV","Oppgang A Nygårdsvei 8, Stavås, KS 0589","5135"
"Prof. Nora Østli","Nedre Litjkollen 5, Smehelle, NE 3998","2802"
"Madeleine Maria Sørlie","Leil. 753 Sofies Gate 62, Stavhelle, VT 8482","7121"
"Nora Huseby","Søndre Torglia 8, Lilleborg, OR 7800","6680"
"Mathilde Mathilde Finstad","Østre Furuåsen 14, Malhavn, SD 0129","0106"
"Victoria Eline Jacobsen","Leil. 953 Ingridveien 2, Tandvær, FL 1924","3219"
"Ingrid Aurora Sørlie","Oppgang A Østre Presteflata 00, Malhamn, RI 6032","8803"
"Dr. Isak Solberg","Leil. 687 Kugjerdet 3, Stavstrøm, SD 0005","2476"
"Amalie Mari Sørensen","Oppgang A Nedre Solduggrøa 35, Malvik, TN 4619","5342"
"Noah Moe","Øvre Fossefaret 2, Utby, CO 5082","8357"
"Dr. Martine Vedvik","Leil. 912 Bakkes Vei 61, Nærfjell, PA 0825","8638"
"Ole Olstad","Malins Vei 9, Nordvik, NE 0649","4098"
"Vilde Edvardsen Jr.","Idagata 00, Lillenes, MN 0448","0441"
"Emma Ødegård","Leil. 712 Grantoppen 6, Staveid, MS 5350","6039"
"Marie Solli IV","Oppgang A Øvre Bergalléen 81, Nærnes, ND 8842","8908"
"Daniel Solli","Oppgang B Klevens Vei 18, Innborg, IA 1249","3781"
"Malin Kleven","Leil. 283 Østre Klokkerflata 2, Lilledal, WA 0011","4836"
"Madeleine Mia Østli","Oppgang A Korsbråten 22, Stavhavn, SC 7565","4868"
"Mia Mia Carlsen","Oppgang B Øvre Prestekroken 07, Maleid, MN 0728","5521"
"Ida Fjeld","Øvre Tingspranget 45, Uthelle, MN 5308","4643"
"Synne Jacobsen","Oppgang B Korsspranget 02, Høyås, GA 6508","4368"
"Magnus Johnsen Vedvik","Oppgang A Gundersensgate 6, Smehelle, IA 4942","1300"
"Helene Tiril Østli","Elvemoen 9, Høyvik, CT 4893","8252"
"Eline Bakken Karlsen","Leil. 839 Nedre Vassgjerdet 41, Fagervær, OK 8920","6239"
"Ole Berg Kvarme","Heleneveien 3, Nærstrøm, WY 9608","4090"
"Camilla Haukelidsæter Jr.","Søndre Presteberget 91, Høysund, MD 6329","4887"
"Jakob Pettersen Nielsen","Oppgang B Gamle Hestemyrvika 36, Nordeid, MA 8204","9402"
"Eirik Jonas Sørlie","Helenesgate 72, Sandvåg, IL 3683","6363"
"Maria Haukelidsæter","Østbygata 5, Fagerhelle, OH 7902","6898"
"Oda Jenny Kleven","Oppgang B Østre Damstubben 63, Vestberg, ID 5169","1259"
"Prof. Mats Olstad","Elveskogen 92, Loby, LA 2512","9509"
"Eirik Huseby","Østre Presterøa 4, Utstrøm, ND 1276","5812"
"Martine Johannessen","Oppgang A Haukelidsæterveien 05, Vestnes, VA 5824","9290"
"Lars Håkon Torp","Elvehavna 6, Høyvik, AL 7330","5917"
"Frida Kvarme I","Bjerkesvei 9, Malborg, MO 7119","7493"
"Håkon Halvorsen Bakke","Theodorsvei 2, Gjesborg, NC 0905","4971"
"Theodor Oskar Huseby","Oppgang B Alexanders Vei 0, Lilleberg, KY 5380","2231"
"Emma Kristensen I","Leil. 074 Vestre Brualléen 23, Utsjøen, KY 2598","0177"
"Maja Kaja Borge","Leil. 085 Jennys Gate 26, Nærodden, OK 3583","1084"
"Mats Nygård Larsen","Blåveisgrenda 1, Gjeshavn, AK 0774","5531"
"Mia Frida Nordby","Malinveien 0, Gjesø, SD 4621","0110"
"Prof. Eirik Stensrud","Leil. 469 Østre Fosserøa 0, Utøy, SC 4224","4055"
"Tiril Nilsen","Finstadsvei 79, Høyfjord, SD 9526","9101"
"Prof. Mari Fossum","Oppgang A Øvre Malmsvingen 17, Vesthelle, IN 5373","6530"
"Lars Andersen II","Øvre Heggemoen 8, Vestby, LA 0154","3471"
"Prof. Madeleine Bakken","Nedre Hestemyrmyra 39, Sandsund, NM 0940","6183"
"Prof. Simen Larsen","Marenveien 46, Fetberg, VT 0376","1369"
"Tobias Østby II","Leil. 303 Nygårdveien 97, Lillevåg, OH 8438","3703"
"Magnus Moen Vedvik","Oppgang A Granjordet 1, Staveid, NY 2964","6905"
"Kristoffer William Hopland","Oppgang B Vildesgate 51, Tandstrand, OH 9486","3127"
"Alexander Pettersen","Lucass Vei 82, Innfjell, CO 8827","3043"
"Filip Andreas Nordby","Aksels Vei 6, Vestvåg, MI 3224","0855"
"Mina Løken Danielsen","Oppgang B Damløkka 59, Sandvik, SC 2252","0405"
"Marie Martine Kristensen","Leil. 583 Martinsgate 3, Storberg, ND 0949","3949"
"Dr. Maja Moe","Eiketoppen 37, Sandodden, NJ 9157","0508"
"Aurora Maja Ryan","Jonathangata 81, Stavvik, KY 0279","6612"
"Dr. Sofie Martinsen","Bergholtet 8, Nærbø, IA 7653","7356"
"Sander Andresen V","Oppgang A Litjlyngen 11, Nærmark, ID 0401","4734"
"Benjamin Andresen","Oppgang B Gamle Tinggjerdet 4, Høyfoss, NY 1617","4156"
"Jakob Mats Gran","Leil. 349 Hoplands Gate 2, Lillehamn, NV 0593","4586"
"Madeleine Madeleine Kleven","Leil. 482 Siljeveien 6, Innhamn, PA 1416","2830"
"Prof. Simen Finstad","Nedre Hestemyrfaret 47, Fetø, IN 9593","9531"
"Mats Sander Østli","Oppgang B Mariuss Gate 6, Fagersjøen, FL 3902","2900"
"Prof. Oliver Ryan","Oppgang A Solbergveien 3, Innfjord, NC 0173","4885"
