Emilie Emilie Jørgensen,Smedsruds Gate 43,0356
Kristine Edvardsen,Østre Prestehagen 4,1163
Prof. Sondre Nordskaug,Evensengata 9,9448
Vilde Mina Eide,Nguyensvei 7,5013
Celine Sara Bakken,Andersens Vei 75,4909
Marie Ruud Larsen,Gamle Bekkegata 46,1413
Amalie Berge Sr.,Søndre Geiteryggkollen 5,5035
Dr. Mari Dahl,Oppgang B Idaveien 11,2341
Kristian Berg Carlsen,Oppgang B Vestre Sjøstykket 1,5512
Hanna Olstad III,Leil. 599 Henriksengata 83,1101
Ingrid Hagen Bakken,Østre Solhavna 91,1294
Synne Karlsen Jensen,Nedre Bekkeskogen 9,2821
Hedda Maja Andreassen,Oppgang A Camillas Gate 6,1618
Jakob Jørgensen,Gamle Korshagen 06,2315
Dr. Thea Jørgensen,Oppgang A Larsensvei 17,9197
Maria Victoria Berge,Oppgang A Vedviks Gate 61,0773
William Mathias Smedsrud,Linneaveien 18,6272
Prof. Filip Berge,Solekra 50,5886
Maren Gran I,Moengata 7,4754
Fredrik Johansen Gran,Leil. 353 Vestre Damlunden 04,1063
Jørgen Moe IV,Leil. 797 Korslyngen 58,2642
Dr. Linnea Kristensen,Oppgang B Isaksgate 1,3721
Filip Kristensen Sr.,Oppgang A Tobiassvei 5,3737
Even Solberg III,Oppgang B Jakobgata 08,6802
Jonas Alexander Andreassen,Leil. 200 Fossumveien 33,2486
Oliver Jørgen Thoresen,Oppgang A Ingrids Gate 25,4827
Silje Gran,Gamle Bjørkeplassen 38,6386
Madeleine Huseby,Sindregata 28,0953
Oliver Joakim Andreassen,Leil. 895 Fossevika 8,7318
Aurora Anna Ruud,Leil. 498 Furuplassen 07,0115
Thea Smogeli III,Nedre Tingstranda 8,5018
Hedda Berntsen III,Gamle Høyjordet 9,2959
Thomas Tangen,Leil. 280 Østre Bjørkeberget 5,8049
Prof. Mia Johansen,Leil. 713 Rognemyra 12,5337
Prof. Martin Thoresen,Borgegata 4,0282
Anna Bakke III,Oppgang B Nedre Høyberget 8,8764
Thea Julie Solberg,Bergstubben 1,3844
Tuva Skoglund Huseby,Marensgate 08,3033
Elise Halvorsen Fjeld,Oppgang A Solsvingen 6,4870
Erik Oliver Strand,Leil. 279 Lucass Gate 47,6062
Magnus Fossum Eide,Oppgang B Williams Gate 90,2022
Dr. Magnus Solheim,Sørensensgate 83,6138
Camilla Kleven Jr.,Tuvasvei 4,0890
Marte Natalie Torp,Fredriksensvei 8,7631
Eline Sørensen Wold,Johansensvei 36,3205
Dr. Filip Arnesen,Oppgang A Hestemyrstranda 8,2315
Prof. Tuva Kristiansen,Leil. 212 Heddasvei 0,7053
Prof. Maja Carlsen,Oppgang A Andersensgate 90,7497
Jakob Sebastian Christiansen,Oppgang B Akselveien 9,6538
Ole Oliver Johansen,Oppgang B Øvre Furujordet 1,6404
Tiril Løken III,Bakkesgate 11,6789
Mathias Bakke Sr.,Skoglunds Vei 94,5203
Natalie Smogeli Smedsrud,Sjømyra 3,5952
Sindre Myhrer Sr.,Vestre Malmekra 6,7717
Even Fredrik Pedersen,Torgersens Gate 1,6813
Emil Sebastian Sæther,Torpsvei 4,8982
Sebastian Olstad Kvarme,Oppgang B Blåveissvingen 7,4260
Thomas Skoglund,Mathisenveien 5,7492
Jonathan Simen Bjørnstad,Oppgang A Martinsenveien 53,9142
Celine Pettersen Fredriksen,Solduggroa 3,8028
Lucas Herman Pettersen,Oppgang A Hestemyrjordet 64,6408
Mina Johannessen Aasen,Oppgang B Søndre Konvallhagen 51,1399
Kaja Gundersen,Oppgang B Sofiesvei 1,3107
Dr. Oda Andersen,Vestre Litjstranda 14,3351
Jørgen Marius Kristensen,Kristoffersgate 66,2017
Mats Kleven,Gamle Bjørkeskrenten 45,5319
Anna Sofie Johnsen,Heggeløkka 0,0465
Prof. Frida Wold,Solheims Vei 99,8488
Thomas Kleven,Oppgang A Lucassgate 11,5505
Mia Silje Berge,Sebastiangata 0,4156
Helene Thoresen Glosli,Oppgang B Østre Elveskogen 08,5428
Hedda Amundsen Andreassen,Benjamingata 56,7871
Prof. Julie Vedvik,Heggebråten 5,3403
Oliver Halvorsen IV,Oppgang B Furueggen 39,8618
Synne Torgersen,Nedre Klokkerberget 3,0877
Thomas Strand Nielsen,Emilies Vei 40,3677
Eline Østli III,Brumyra 54,3621
Dr. Kristian Gran,Oppgang B Høyberget 39,3087
Jenny Berg,Sandragata 99,6721
Sofie Solheim II,Leil. 251 Korsfaret 2,9590
Simen Svendsen Lie,Oppgang B Blåveisstien 3,7129
Martin Eirik Bjerke,Oppgang B Mathildesgate 3,9185
Andreas Kasper Torp,Oppgang A Solheimgata 73,2320
Mats Glosli Aasen,Olivergata 34,6528
Lars Herman Aasen,Østre Damplassen 75,1446
Prof. Thea Andreassen,Oppgang B Fredriksvei 5,0378
Victoria Jenny Aas,Kirkegropa 6,8961
Victoria Celine Aas,Leil. 759 Pedersenveien 61,4368
Frida Victoria Aalerud,Øvre Bjørkegrenda 78,1373
Elise Nordby V,Oppgang B Nedre Granhavna 28,4724
Anders Jørgen Nordskaug,Oppgang A Haugengata 1,0988
Alexander Johannessen IV,Oppgang A Nygårdsvei 8,5135
Prof. Nora Østli,Nedre Litjkollen 5,2802
Madeleine Maria Sørlie,Leil. 753 Sofies Gate 62,7121
Nora Huseby,Søndre Torglia 8,6680
Mathilde Mathilde Finstad,Østre Furuåsen 14,0106
Victoria Eline Jacobsen,Leil. 953 Ingridveien 2,3219
Ingrid Aurora Sørlie,Oppgang A Østre Presteflata 00,8803
Dr. Isak Solberg,Leil. 687 Kugjerdet 3,2476
Amalie Mari Sørensen,Oppgang A Nedre Solduggrøa 35,5342
Noah Moe,Øvre Fossefaret 2,8357
Dr. Martine Vedvik,Leil. 912 Bakkes Vei 61,8638
Ole Olstad,Malins Vei 9,4098
Vilde Edvardsen Jr.,Idagata 00,0441
Emma Ødegård,Leil. 712 Grantoppen 6,6039
Marie Solli IV,Oppgang A Øvre Bergalléen 81,8908
Daniel Solli,Oppgang B Klevens Vei 18,3781
Malin Kleven,Leil. 283 Østre Klokkerflata 2,4836
Madeleine Mia Østli,Oppgang A Korsbråten 22,4868
Mia Mia Carlsen,Oppgang B Øvre Prestekroken 07,5521
Ida Fjeld,Øvre Tingspranget 45,4643
Synne Jacobsen,Oppgang B Korsspranget 02,4368
Magnus Johnsen Vedvik,Oppgang A Gundersensgate 6,1300
Helene Tiril Østli,Elvemoen 9,8252
Eline Bakken Karlsen,Leil. 839 Nedre Vassgjerdet 41,6239
Ole Berg Kvarme,Heleneveien 3,4090
Camilla Haukelidsæter Jr.,Søndre Presteberget 91,4887
Jakob Pettersen Nielsen,Oppgang B Gamle Hestemyrvika 36,9402
Eirik Jonas Sørlie,Helenesgate 72,6363
Maria Haukelidsæter,Østbygata 5,6898
Oda Jenny Kleven,Oppgang B Østre Damstubben 63,1259
Prof. Mats Olstad,Elveskogen 92,9509
Eirik Huseby,Østre Presterøa 4,5812
Martine Johannessen,Oppgang A Haukelidsæterveien 05,9290
Lars Håkon Torp,Elvehavna 6,5917
Frida Kvarme I,Bjerkesvei 9,7493
Håkon Halvorsen Bakke,Theodorsvei 2,4971
Theodor Oskar Huseby,Oppgang B Alexanders Vei 0,2231
Emma Kristensen I,Leil. 074 Vestre Brualléen 23,0177
Maja Kaja Borge,Leil. 085 Jennys Gate 26,1084
Mats Nygård Larsen,Blåveisgrenda 1,5531
Mia Frida Nordby,Malinveien 0,0110
Prof. Eirik Stensrud,Leil. 469 Østre Fosserøa 0,4055
Tiril Nilsen,Finstadsvei 79,9101
Prof. Mari Fossum,Oppgang A Øvre Malmsvingen 17,6530
Lars Andersen II,Øvre Heggemoen 8,3471
Prof. Madeleine Bakken,Nedre Hestemyrmyra 39,6183
Prof. Simen Larsen,Marenveien 46,1369
Tobias Østby II,Leil. 303 Nygårdveien 97,3703
Magnus Moen Vedvik,Oppgang A Granjordet 1,6905
Kristoffer William Hopland,Oppgang B Vildesgate 51,3127
Alexander Pettersen,Lucass Vei 82,3043
Filip Andreas Nordby,Aksels Vei 6,0855
Mina Løken Danielsen,Oppgang B Damløkka 59,0405
Marie Martine Kristensen,Leil. 583 Martinsgate 3,3949
Dr. Maja Moe,Eiketoppen 37,0508
Aurora Maja Ryan,Jonathangata 81,6612
Dr. Sofie Martinsen,Bergholtet 8,7356
Sander Andresen V,Oppgang A Litjlyngen 11,4734
Benjamin Andresen,Oppgang B Gamle Tinggjerdet 4,4156
Jakob Mats Gran,Leil. 349 Hoplands Gate 2,4586
Madeleine Madeleine Kleven,Leil. 482 Siljeveien 6,2830
Prof. Simen Finstad,Nedre Hestemyrfaret 47,9531
Mats Sander Østli,Oppgang B Mariuss Gate 6,2900
Prof. Oliver Ryan,Oppgang A Solbergveien 3,4885
Dr. Noah Olsen,Aksels Vei 23,4348
Sander Benjamin Moe,Bjerkegata 3,4815
Filip Jonas Gundersen,Oppgang B Husebysvei 1,4017
Alexander Fredrik Jørgensen,Røedgata 7,8684
Victoria Nora Bakken,Oppgang A Torps Vei 8,3402
Jonathan Kristian Sørensen,Theasgate 68,1501
Andreas Svendsen Svendsen,Oppgang A Svendsensvei 7,9950
Ida Aurora Kristoffersen,Leil. 230 Rogneskrenten 3,1403
Kristine Røed Sr.,Amundsenveien 49,8961
Madeleine Thoresen IV,Husebys Vei 79,2022
Sara Julie Mathisen,Østre Granåsen 5,3893
Madeleine Karlsen Bakke,Oppgang B Gamle Lilleløkka 9,1930
Alexander Kristian Dahl,Oppgang A Fosseholtet 3,0360
Herman Bjerke,Leil. 315 Adrians Vei 66,4312
Jakob Sander Aalerud,Larsengata 0,7605
Dr. Fredrik Jensen,Bjørkebråten 56,5323
Prof. Andrea Eide,Solbergsvei 12,4167
Vilde Berg Bakke,Jørgens Vei 98,5365
Dr. Martin Borge,Gamle Granittlyngen 9,5445
Erik Eide Sørensen,Kuroa 18,8206
Sara Bjørnstad II,Leil. 018 Nikolaisgate 09,9580
Adrian Bakken Jr.,Leil. 712 Bjørkeflata 09,2808
Magnus Halvorsen III,Oppgang B Søndre Bergplassen 5,3115
Emil Alexander Wold,Oppgang B Bjerkesgate 98,1482
Aurora Martine Sørensen,Leil. 581 Lies Vei 64,3116
Linnea Carlsen Løken,Solheimveien 54,1409
Natalie Johansen III,Grangropa 99,5443
Sara Smedsrud I,Oppgang B Jakobs Vei 71,6004
Johannes Nygård Jr.,Leil. 954 Vestre Kumarka 0,4708
Lars Johnsen,Thoresensvei 6,8065
Sindre Ole Torgersen,Oppgang A Vedviksvei 09,5915
Camilla Torgersen Sr.,Bekkehøgda 6,0268
Oliver Jonathan Nordskaug,Jakobsgate 2,1682
Prof. Tiril Danielsen,Oppgang B Øvre Klokkertjernet 15,7498
Henrik Sondre Kristoffersen,Oppgang A Gundersengata 19,9306
Sebastian Smedsrud Danielsen,Leil. 698 Østre Grankroken 2,0362
Dr. Benjamin Glosli,Elvetoppen 9,0674
Dr. Jørgen Thoresen,Oppgang B Madeleines Gate 76,6968
Amalie Aasen Dahl,Bakkens Vei 97,3260
Sondre Lie Stensrud,Søndre Geiteryggtoppen 77,7049
Nikolai Svendsen,Kumyra 4,5518
Helene Vilde Bjerke,Leil. 396 Magnusveien 0,5014
Kristian Dahl Bjørnstad,Granittroa 36,2027
Jonathan Jensen Jensen,Solduggbakken 33,5022
Jørgen Tangen,Vestre Kirkevollen 84,0275
Filip Glosli,Oppgang A Oleveien 0,4031
Emma Berntsen,Leil. 341 Østbyveien 2,3570
Adrian Erik Hansen,Øvre Solduggeggen 11,2610
William Kasper Kristensen,Moensgate 0,6200
Vilde Hopland Glosli,Kroghs Vei 9,2806
Linnea Gundersen Haugen,Oppgang B Bekkelyngen 0,9180
Camilla Lunde Jr.,Leil. 657 Sjøstranda 98,0668
Dr. Selma Kristoffersen,Søndre Prestetunet 44,6399
Selma Østli,Skoglundgata 0,6629
Nikolai Borge,Vestre Korsjordet 4,4682
Tobias Adrian Strand,Oppgang B Benjamins Gate 58,9360
Celine Aurora Bjørnstad,Veggegata 94,4294
Eirik Sebastian Haukelidsæter,Høybråten 33,5443
Dr. Leah Andersen,Bekkehavna 75,3360
Dr. Daniel Holm,Østre Furugrenda 1,7467
Celine Aalerud III,Oppgang A Alexandergata 94,4398
Oda Ingrid Ryan,Eriksensgate 8,6761
Kristoffer Daniel Jakobsen,Nguyensgate 8,8483
Filip Berge V,Litjringen 85,9162
Hedda Karlsen II,Oppgang B Nedre Prestevollen 1,3351
Simen Marius Jørgensen,Leil. 593 Andreassengata 6,9443
Helene Strand Pedersen,Oppgang B Akselgata 74,4490
Kaja Bakke Jr.,Østre Furumoen 66,1172
Maria Solli I,Oppgang B Litjskrenten 93,6538
Prof. Lars Finstad,Leil. 281 Danielsensgate 4,0656
Emma Julie Moe,Mathisens Vei 5,5236
Fredrik Lars Holm,Kuspranget 25,2442
Noah Sebastian Karlsen,Oppgang A Benjamins Gate 1,8205
Sebastian Solheim,Selmasvei 4,4808
Prof. Silje Bjerke,Øvre Malmstubben 31,4794
Prof. Adrian Nordskaug,Leil. 236 Ruudsgate 53,0555
Kristian Amundsen Røed,Oppgang A Høystranda 5,4059
Helene Kleven Gran,Saras Vei 16,9049
Emil Jørgen Sørlie,Oppgang A Fiolstranda 8,5412
Marie Krogh,Leil. 145 Søndre Klokkerstubben 60,3962
Markus Fossum Fjeld,Oppgang A Søndre Blåveisroa 20,0490
Dr. Adrian Johnsen,Hestemyreggen 4,6088
Julie Sæther Sørlie,Leil. 340 Furustien 3,3070
Andreas Magnus Berg,Leil. 784 Eikerøa 39,3153
Madeleine Ida Lie,Fossestykket 04,4563
Dr. Eline Kristensen,Jacobsens Vei 0,7080
Prof. Jørgen Glosli,Oppgang A Geiteryggmarka 34,3036
Herman Mikkel Rasmussen,Leil. 943 Høyskogen 2,5620
Nikolai Anders Glosli,Oppgang B Søndre Konvallholtet 2,9612
Synne Madeleine Huseby,Holmsvei 63,1659
Mikkel Sindre Nielsen,Fiolholtet 5,8063
Sofie Sunniva Edvardsen,Oppgang A Bjørketoppen 72,0060
Linnea Fossum Sr.,Oppgang B Øvre Rognebråten 76,3522
Jakob Jørgensen Andersen,Gamle Sjøbakken 9,7041
Julie Synne Olstad,Oppgang A Nedre Heggebråten 9,3525
Prof. Kaja Tangen,Leil. 787 Søndre Tinghaugen 6,7818
Nikolai Evensen Smedsrud,Malingata 7,5101
Julie Arnesen Jr.,Oppgang B Malmplassen 2,8387
Prof. Aksel Thoresen,Vestre Lillekroken 31,1510
Natalie Evensen III,Nedre Malmmyra 46,6218
Dr. Kasper Nordby,Smogelisvei 3,4686
Hanna Haukelidsæter Nielsen,Leil. 478 Bjørnstadsgate 4,8984
Marte Karoline Moen,Filipveien 9,8006
Frida Smogeli Østli,Østre Soltjernet 33,1963
Hedda Nora Bakken,Adrianveien 48,5164
Dr. Mathilde Arnesen,Sjømoen 4,1914
Mia Kleven IV,Soltoppen 3,9771
Vilde Evensen,Oppgang A Solmarka 4,5777
Leah Moen,Oppgang A Sindres Gate 3,1852
Eline Myhrer Hopland,Konvallstranda 1,2484
Sebastian Eide I,Leil. 119 Søndre Bjørkeholtet 3,8402
Prof. Sofie Eriksen,Vasslia 4,1543
Mari Olstad Kristiansen,Oppgang A Fridasvei 98,0784
Kristian Johnsen Bjerke,Oppgang A Kirkespranget 35,7507
Prof. Elias Kvarme,Berntsens Vei 5,5844
Prof. Isak Rasmussen,Oppgang A Karolines Gate 0,8426
Sindre Jonas Kvarme,Oppgang B Synnes Gate 0,8615
Kristian Haugen Sr.,Oppgang A Borgesgate 43,5525
Kaja Nordby I,Østre Hestemyrflata 9,6481
Andrea Dahl,Oppgang A Vedvikgata 93,6947
Prof. Tuva Jørgensen,Leil. 146 Emmagata 4,0985
Frida Amundsen Olsen,Leil. 652 Lucass Gate 91,2430
Jonathan Daniel Bjørnstad,Østre Korsbråten 8,5355
Daniel Finstad Martinsen,Martesvei 00,7660
Oliver Hagen Stensrud,Østre Geiteryggberget 0,4915
Eirik Eide,Blåveisekra 1,5093
Anna Krogh Smedsrud,Thomassgate 9,5346
Dr. Kristoffer Henriksen,Oppgang B Eideveien 66,5412
Thea Leah Stensrud,Øvre Damløkka 60,6161
Leah Ingrid Nielsen,Oppgang B Alexanders Gate 41,6917
Martin Østby Sr.,Leil. 752 Johnsensgate 9,4399
Prof. Marie Bjerke,Johansensvei 9,5114
Theodor Skuterud Haukelidsæter,Øvre Blåveisskrenten 2,0622
Kaja Aasen Kristensen,Edvardsens Vei 5,7437
Prof. Emil Ryan,Østre Tingsvingen 9,5407
Sunniva Sofie Henriksen,Halvorsens Vei 0,4434
Anna Danielsen Aasen,Leil. 840 Danielsens Gate 14,2612
Silje Dahl Borge,Oppgang B Sjøstykket 69,3787
Joakim Håkon Kvarme,Oppgang B Geiteryggsvingen 9,8361
Johannes Skoglund,Nedre Granstubben 80,9436
Sandra Moe Aas,Oppgang B Vestre Prestevollen 4,1357
Eline Hagen,Oppgang B Vestre Eikerøa 14,1653
Oda Kristine Hagen,Vestre Solgjerdet 2,1411
Oskar Simen Eide,Gamle Sjølyngen 60,4725
Isak Bjerke,Oppgang B Sørliesvei 8,8003
Dr. Sara Gran,Leil. 177 Granittstykket 4,8411
Nora Helene Hansen,Oppgang A Søndre Lillestien 1,4823
Hanna Kristensen III,Oppgang A Smedsrudveien 0,3950
Theodor Alexander Moe,Idasvei 8,3089
Emilie Emma Aalerud,Oppgang B Veggegata 9,6978
Anders Christiansen Olstad,Oppgang B Auroras Vei 2,7333
Sondre Tobias Berg,Woldveien 3,4099
Joakim Kristiansen Jr.,Strandgata 2,2552
Dr. Leah Mathisen,Furustranda 42,6048
Jørgen Amundsen,Kvarmegata 90,0184
Vilde Victoria Eide,Oppgang B Østre Hestemyrringen 04,6083
Isak Herman Johnsen,Vestre Bekkeeggen 64,8640
Prof. Synne Berge,Oppgang B Kirkeringen 4,3914
Dr. Kaja Solheim,Leil. 788 Tuvagata 78,1285
Kaja Lunde Olsen,Gamle Bekkestranda 63,1408
Mathilde Solberg II,Moesvei 65,1155
Amalie Carlsen,Bruroa 59,6403
Theodor Noah Solheim,Leil. 006 Haugens Vei 1,1519
Selma Jensen Sr.,Oppgang A Øvre Sjøbakken 1,8136
Jonathan Oskar Haukelidsæter,Oppgang B Gamle Korsåsen 1,2625
Elias Johannessen Nguyen,Oppgang B Aasenveien 4,0752
Prof. Sunniva Halvorsen,Oppgang B Kirkestien 6,7120
Mathias Halvorsen,Østre Solduggvika 06,9488
Natalie Mia Amundsen,Nedre Granittroa 15,6421
Nikolai Lucas Smedsrud,Gamle Bjørkestykket 7,1051
Sandra Madeleine Jensen,Oppgang B Mariussgate 26,5333
Lucas Hagen Ødegård,Korsvollen 4,8681
Mathilde Silje Olsen,Leil. 371 Østre Fiolstien 27,5518
Fredrik Johansen Bakken,Oppgang A Nedre Bergplassen 88,1782
Emma Berntsen Evensen,Oppgang A Akselgata 43,0768
Elise Ingrid Lunde,Gamle Kugropa 9,3551
Sebastian Pettersen,Geiteryggløkka 2,0660
Sindre Sindre Berg,Leil. 795 Pedersengata 2,3913
Selma Løken V,Thoresens Gate 81,3054
Mikkel Jensen,Oppgang B Kristinegata 98,2658
Maren Svendsen Glosli,Oppgang A Gamle Korsmyra 1,0712
Dr. Hedda Glosli,Oppgang B Johansensvei 46,6008
Prof. Adrian Nielsen,Ødegårdgata 79,0805
Prof. Andreas Kleven,Oppgang B Haukelidsæterveien 82,9810
Dr. Camilla Haukelidsæter,Oppgang A Wolds Gate 5,5724
Alexander Bakke Olsen,Oppgang A Øvre Soljordet 2,6390
Mari Edvardsen I,Leil. 445 Mathisens Gate 87,3280
Celine Ruud Jr.,Leil. 066 Geiteryggstranda 2,3864
Mathilde Wold Jr.,Oppgang A Søndre Bjørkekollen 25,1182
Prof. Aurora Østby,Leil. 821 Geiteryggskogen 02,0781
Aksel Martinsen Stensrud,Oppgang A Øvre Korsgropa 02,6087
Eline Mina Pedersen,Oppgang A Nedre Bergstien 6,7273
Ingrid Sørensen,Leil. 301 Kristiansens Gate 0,4673
Hanna Solheim,Leil. 098 Kristiansensvei 42,0870
Prof. Mia Vedvik,Oppgang B Emilies Vei 08,8030
Markus Oskar Sørensen,Nedre Tingskogen 32,9059
Mia Emilie Edvardsen,Andreagata 54,8091
Prof. Mari Jensen,Oppgang B Vestre Presteroa 73,0309
Adrian Daniel Johannessen,Oppgang B Tinggjerdet 1,2227
Julie Maren Gran,Oppgang A Korstunet 4,0033
Eline Huseby V,Daniels Vei 46,1536
Martin Daniel Ryan,Leil. 154 Nilsengata 78,1333
Sander Myhrer V,Oppgang B Jørgensens Gate 4,1591
Sara Johansen IV,Nordbyveien 5,1629
Dr. William Gundersen,Oppgang A Simensvei 90,2611
Camilla Kristiansen V,Oppgang B Østre Granittvollen 80,8730
Prof. Eline Nordskaug,Granittbakken 2,7333
Oskar Tobias Moen,Oppgang B Nedre Rognemoen 9,5730
Benjamin Tobias Lunde,Søndre Høyringen 28,1300
Fredrik Nygård III,Tangens Gate 09,2822
Dr. Sofie Carlsen,Ødegårdveien 08,5853
Johannes Østby V,Oppgang A Østre Bekkeskrenten 8,9519
Martine Anna Vegge,Oppgang B Mathildesvei 12,6048
Dr. Fredrik Solberg,Gamle Litjkroken 3,9190
Malin Finstad,Leil. 140 Øvre Sjøjordet 68,6294
Martin Henrik Nguyen,Emmasgate 6,5173
Sandra Andersen,Markussvei 30,1809
Dr. Maren Berntsen,Sunnivaveien 4,5302
Jonas Alexander Gran,Aaleruds Vei 69,9159
Sondre Nguyen,Nedre Damstranda 1,5841
Fredrik Gundersen,Holms Gate 83,5357
Sondre Andreassen Danielsen,Øvre Høylunden 0,4460
Dr. Fredrik Henriksen,Theas Gate 73,5807
Sebastian Martinsen Mathisen,Malinsgate 4,7620
Anna Sandra Skuterud,Oppgang B Østre Bergplassen 82,7221
Emil Markus Solberg,Søndre Rognelyngen 90,2720
Lars Andreassen Henriksen,Eikesvingen 30,3532
Leah Moen Sørlie,Victorias Vei 68,4502
Filip Tobias Kristoffersen,Nedre Berghagen 6,5450
Emilie Sørensen Nordskaug,Eikeflata 5,3905
Emil Mikkel Lie,Oppgang A Annaveien 5,3046
Markus Elias Svendsen,Hoplandsvei 14,1910
Anders Mathias Glosli,Bakkesvei 11,5177
Victoria Aasen Kristiansen,Oppgang B Victoriaveien 3,2224
Hedda Eriksen,Oppgang A Marengata 40,7017
Tiril Myhrer Fredriksen,Fururingen 1,8178
Kristine Linnea Torp,Leil. 317 Haugensgate 4,5787
Madeleine Berge Sæther,Oppgang A Evens Gate 1,9408
Jonas Lie,Oppgang B Tuvas Vei 96,1612
Hedda Pedersen,Edvardsengata 2,3995
Hanna Skoglund Svendsen,Pettersenveien 86,9501
Thomas William Haukelidsæter,Bjørketjernet 47,3727
Eline Sofie Johansen,Leil. 367 Eidegata 81,0979
Emma Kleven,Elisesgate 2,2825
Sofie Mari Amundsen,Oppgang B Sandersvei 92,4174
Prof. Thea Danielsen,Leil. 050 Kirkeroa 6,3526
Anna Ruud,Leil. 422 Østre Torgberget 80,0015
Mari Østby Fredriksen,Oppgang A Østre Korsekra 17,0851
Ole Skoglund I,Benjamingata 4,9169
Prof. Magnus Skuterud,Oppgang A Henriksensvei 0,8031
Herman Simen Fredriksen,Oppgang B Søndre Bjørkeberget 7,3946
Prof. Oskar Berg,Østre Korsbråten 70,0034
Dr. Nikolai Henriksen,Leil. 583 Elines Vei 04,5628
Jonathan Gran III,Oppgang A Myhrers Gate 72,0956
Tobias Wold,Celineveien 48,0033
Filip Henriksen I,Oppgang A Kirkeeggen 8,4801
Mina Myhrer Nordskaug,Leil. 432 Olstadveien 04,0040
Marte Moe Danielsen,Søndre Granvika 40,5773
Sander Nilsen IV,Oppgang B Noras Gate 2,9425
Jenny Thoresen Gundersen,Evensenveien 3,4045
Henrik Lunde,Lundesvei 74,6091
Nikolai Nguyen,Oppgang A Eriksensvei 4,8281
Sondre Nikolai Smogeli,Geiteryggrøa 3,1733
Prof. Henrik Nilsen,Leil. 410 Rognelunden 3,4265
Victoria Olsen,Leil. 166 Sunnivas Gate 31,1531
Leah Nygård Bakken,Sondreveien 1,2861
Elise Aas IV,Oppgang B Natalieveien 3,4272
Tuva Hagen V,Leil. 987 Malmtjernet 6,5407
Erik Jonathan Johnsen,Oppgang A Karolines Vei 56,8020
Vilde Martinsen,Jakobsgate 6,7511
Maria Haugen IV,Blåveisbakken 37,5299
Oliver Stensrud,Bakkenveien 46,7741
Sindre Kristoffersen,Kristoffersvei 2,5904
Dr. Silje Edvardsen,Oppgang A Sjøstubben 8,1520
Sunniva Ida Andresen,Lucassvei 0,9518
Dr. Tobias Aasen,Leil. 415 Skuterudveien 22,0441
Herman Smogeli,Leil. 788 Søndre Torgjordet 06,7059
Mathilde Bjørnstad Jensen,Thomassgate 59,0555
Camilla Sandra Lunde,Eriksensvei 50,1253
Sunniva Ida Kvarme,Oppgang A Eriks Gate 2,8252
Prof. Lucas Torgersen,Leil. 856 Majasgate 6,6083
Benjamin Nilsen II,Oppgang B Vildegata 24,9193
Tiril Martinsen Vedvik,Røeds Gate 89,1393
Mari Berg V,Oppgang A Camillas Gate 75,1112
Synne Karoline Nguyen,Oppgang B Damskrenten 8,0683
Anna Julie Aalerud,Vestre Lilletunet 8,6220
Kaja Torp Fjeld,Leil. 833 Noahs Vei 89,6874
Andreas Kristensen II,Oppgang B Østre Damplassen 0,0280
Natalie Østby V,Bergs Vei 2,4665
Dr. Noah Sørlie,Theodors Vei 2,1281
Dr. Mats Sæther,Leil. 621 Korsrøa 8,5450
Camilla Ingrid Pedersen,Nedre Bergroa 27,3045
Dr. Magnus Ryan,Bekkehagen 6,0413
Daniel Finstad,Oppgang A Matssvei 0,2812
Prof. Jonas Kristensen,Oppgang A Øvre Konvallstranda 48,6517
Sara Haugen,Østre Berghaugen 5,9810
Emma Karlsen Svendsen,Grantunet 01,4891
Theodor Smogeli IV,Hoplandsvei 4,9524
Ingrid Rasmussen,Leil. 738 Gamle Fossekollen 82,3970
Ida Rasmussen,Oppgang B Holmsvei 29,8409
Sara Arnesen III,Kvarmesvei 3,5325
Dr. Marie Myhrer,Prestestubben 2,7450
Even Haugen Aasen,Nedre Fiolflata 97,0564
Dr. Synne Nguyen,Solbergs Gate 21,1008
Ole Martinsen,Kirkesvingen 71,5814
Jonas Oskar Thoresen,Oppgang A Kirkerøa 2,0653
Fredrik Arnesen Henriksen,Leil. 622 Nataliesgate 6,6689
Jørgen Østby,Presterøa 7,6023
Malin Emilie Skoglund,Bjørkeekra 8,3631
Ida Emilie Bjørnstad,Oppgang A Vestre Malmplassen 15,0983
Dr. Amalie Aalerud,Leil. 691 Skuterudveien 58,0662
Selma Røed Sørensen,Leil. 823 Myhrergata 41,5402
Karoline Torp Sr.,Oppgang B Østre Solduggringen 9,3085
Dr. Nikolai Kvarme,Leil. 771 Høyhagen 34,7796
Camilla Mathilde Kleven,Leil. 965 Aurorasgate 0,7404
Emilie Thea Holm,Oppgang A Lucass Vei 6,5465
Dr. Tiril Wold,Oppgang A Østre Bergrøa 1,0956
Natalie Kristoffersen,Stensrudgata 54,3612
Dr. Frida Carlsen,Oppgang B Vestre Kualléen 5,3991
Benjamin Jørgensen Nygård,Oppgang A Løkensgate 13,3412
Theodor Sæther Jr.,Mathisensvei 6,2832
Sindre Amundsen I,Leil. 498 Øvre Lilleløkka 6,2409
